4178	Donnel	Pumphrey		f	{RB}	35	27		2026-05-09 19:06:14.224769+00
6335	Walter	Palmore		t	{DL}	75	28		2026-05-09 19:06:14.224769+00
7333	Donte	Vaughn		t	{DB}	34	24		2026-05-09 19:06:14.224769+00
5457	Christian	LaCouture		t	{DL}	91	27		2026-05-09 19:06:14.224769+00
11132	Divaad	Wilson		t	{DB}	39	25		2026-05-09 19:06:14.224769+00
12879	Chaz	Chambliss	MIN	t	{DL}	57	23		2026-05-09 19:06:14.224769+00
4029	Dalvin	Cook		t	{RB}	20	29		2026-05-09 19:06:14.224769+00
11889	Tyler	Smith		t	{OL}	0	0		2026-05-09 19:06:14.224769+00
984	Konrad	Reuland		f	{TE}	49	33		2026-05-09 19:06:14.224769+00
4352	Donald	Payne		t	{DB,LB}	47	27		2026-05-09 19:06:14.224769+00
13391	Jake	Golday	MIN	t	{LB}	41	22		2026-05-09 19:06:14.224769+00
5565	Jason	Cabinda		t	{RB}	45	27		2026-05-09 19:06:14.224769+00
3019	James	Butler		f	{WR}	13	0		2026-05-09 19:06:14.224769+00
13686	Aidan	Hubbard	SEA	t	{DL}	93	0		2026-05-09 19:06:14.224769+00
139	William	Hayes		f	{DL}	95	36		2026-05-09 19:06:14.224769+00
1563	Daren	Bates		t	{LB}	53	31		2026-05-09 19:06:14.224769+00
4993	Mike	Gesicki	CIN	t	{TE}	88	30	blue	2026-05-09 19:06:14.224769+00
609	Antone	Smith		f	{RB}	36	35		2026-05-09 19:06:14.224769+00
11653	Charlie	Smyth	NO	t	{K}	39	24		2026-05-09 19:06:14.224769+00
10994	Scott	Matlock	LAC	t	{DL}	44	25		2026-05-09 19:06:14.224769+00
3093	Teryl	Austin		f	{}	0	0		2026-05-09 19:06:14.224769+00
596	Bryan	Bulaga	LAC	t	{OL,OT}	75	32		2026-05-09 19:06:14.224769+00
11471	Dalton	Wagner	LV	t	{}	78	27		2026-05-09 19:06:14.224769+00
3670	Will	Ratelle		t	{RB}	39	28		2026-05-09 19:06:14.224769+00
11064	Isaac	Darkangelo		t	{LB}	53	23		2026-05-09 19:06:14.224769+00
13188	Gareth	Warren		t	{OT}	0	22		2026-05-09 19:06:14.224769+00
12743	Junior	Bergen	SF	t	{WR}	86	23		2026-05-09 19:06:14.224769+00
3208	Kenneth	Dixon		t	{RB}	38	27		2026-05-09 19:06:14.224769+00
4251	Tanzel	Smart		t	{DL}	79	29		2026-05-09 19:06:14.224769+00
1084	Trevin	Wade		f	{DB}	49	31		2026-05-09 19:06:14.224769+00
5440	Leon	Johnson		t	{OL}	0	26		2026-05-09 19:06:14.224769+00
7702	Royce	Newman		t	{OL}	70	28		2026-05-09 19:06:14.224769+00
8015	Carson	Green		t	{OL}	66	23		2026-05-09 19:06:14.224769+00
2704	Jonathan	Anderson		f	{LB}	55	30		2026-05-09 19:06:14.224769+00
4006	John	Pagano		f	{}	0	0		2026-05-09 19:06:14.224769+00
11085	Jaylin	Williams		t	{DB}	38	24		2026-05-09 19:06:14.224769+00
3499	Dillon	Lee		t	{LB}	0	32		2026-05-09 19:06:14.224769+00
13459	Chase	Bisontis	ARI	t	{}	57	21		2026-05-09 19:06:14.224769+00
3854	Sam	Brown		t	{DB}	31	29		2026-05-09 19:06:14.224769+00
28	Aaron	Ross		f	{DB}	38	34		2026-05-09 19:06:14.224769+00
8226	Greg	Bell		t	{RB}	38	25		2026-05-09 19:06:14.224769+00
13487	Carver	Willis	SF	t	{OL}	74	24		2026-05-09 19:06:14.224769+00
11859	John Rhys	Plumlee		t	{QB}	82	25		2026-05-09 19:06:14.224769+00
1189	Nick	Toon		f	{WR}	81	31		2026-05-09 19:06:14.224769+00
12460	Antwane	Wells		t	{WR}	0	24		2026-05-09 19:06:14.224769+00
11402	Jourdan	Heilig		t	{LB}	37	22		2026-05-09 19:06:14.224769+00
1964	Ulrick	John		f	{OL}	65	29		2026-05-09 19:06:14.224769+00
5456	Randin	Crecelius		t	{OL}	60	25		2026-05-09 19:06:14.224769+00
6510	Jalen	Dalton		t	{DL}	72	27		2026-05-09 19:06:14.224769+00
8802	Alec	Lindstrom		t	{OL}	61	27		2026-05-09 19:06:14.224769+00
436	Mackenzy	Bernadeau		f	{OL}	74	34		2026-05-09 19:06:14.224769+00
7022	Shane	Lemieux		t	{OL}	66	28		2026-05-09 19:06:14.224769+00
3071	Hue	Jackson		f	{}	0	0		2026-05-09 19:06:14.224769+00
7158	Riley	Neal		t	{QB}	5	25		2026-05-09 19:06:14.224769+00
8885	Tucker	Fisk		t	{TE}	42	27		2026-05-09 19:06:14.224769+00
11800	Ryan	Watts		t	{DB}	29	23		2026-05-09 19:06:14.224769+00
3058	Joe	Philbin		f	{}	0	0		2026-05-09 19:06:14.224769+00
4866	Saquon	Barkley	PHI	t	{RB}	26	29	orange	2026-05-09 19:06:14.224769+00
13427	Diego	Pavia	BAL	t	{QB}	0	0		2026-05-09 19:06:14.224769+00
12499	Elic	Ayomanor	TEN	t	{WR}	5	22	blue	2026-05-09 19:06:14.224769+00
333	Ryan	Fitzpatrick		t	{QB}	14	39		2026-05-09 19:06:14.224769+00
49	Robbie	Gould		t	{K}	9	40		2026-05-09 19:06:14.224769+00
5741	Steven	Parker		t	{DB}	42	27		2026-05-09 19:06:14.224769+00
8223	Velus	Jones	SEA	t	{RB}	33	28		2026-05-09 19:06:14.224769+00
12650	Danny	Stutsman	NO	t	{LB}	28	23		2026-05-09 19:06:14.224769+00
4455	Matt	Breida		t	{RB}	28	29	grey	2026-05-09 19:06:14.224769+00
1002	Damon	Cromartie-Smith		f	{DB}	32	30		2026-05-09 19:06:14.224769+00
8603	Chauncey	Manac		t	{LB}	0	25		2026-05-09 19:06:14.224769+00
2569	Jake	Waters		t	{QB}	0	32		2026-05-09 19:06:14.224769+00
5944	Bobby	Okereke		t	{LB}	58	29		2026-05-09 19:06:14.224769+00
1088	Kelvin	Beachum		t	{OL,OT}	68	36		2026-05-09 19:06:14.224769+00
7949	Trevon	Grimes		t	{WR}	47	0		2026-05-09 19:06:14.224769+00
7432	Chris	Miller		t	{DB}	0	24		2026-05-09 19:06:14.224769+00
6203	Valentine	Holmes		t	{RB}	39	26		2026-05-09 19:06:14.224769+00
1352	Robert	Woods		t	{WR}	16	33		2026-05-09 19:06:14.224769+00
12710	Jaylen	Reed	HOU	t	{DB}	23	23		2026-05-09 19:06:14.224769+00
7917	Turner	Bernard		t	{LS}	60	23		2026-05-09 19:06:14.224769+00
13558	Tim	Keenan	LAR	t	{DL}	96	23		2026-05-09 19:06:14.224769+00
6737	Micky	Crum		t	{TE}	46	26		2026-05-09 19:06:14.224769+00
11318	Isaiah	Moore		t	{LB}	45	24		2026-05-09 19:06:14.224769+00
6073	Ryan	Pulley		t	{DB}	0	26		2026-05-09 19:06:14.224769+00
2072	Jocquel	Skinner		f	{DB}	47	29		2026-05-09 19:06:14.224769+00
2540	Ifo	Ekpre-Olomu		f	{DB}	33	25		2026-05-09 19:06:14.224769+00
2269	Dion	Bailey		f	{DB}	34	28		2026-05-09 19:06:14.224769+00
13520	Jaden	Dugger	SF	t	{LB}	53	22		2026-05-09 19:06:14.224769+00
13492	Dani	Dennis-Sutton	GB	t	{DL}	51	22		2026-05-09 19:06:14.224769+00
6653	Israel	Helms		t	{OL}	0	24		2026-05-09 19:06:14.224769+00
7888	Tavante	Beckett		t	{LB}	59	24		2026-05-09 19:06:14.224769+00
7688	Ronnie	Perkins		t	{DL,LB}	50	25		2026-05-09 19:06:14.224769+00
7636	Alex	Leatherwood		t	{OL,OT}	65	25		2026-05-09 19:06:14.224769+00
11898	Matthew	Hayball		t	{P}	43	28		2026-05-09 19:06:14.224769+00
13446	Blake	Miller	DET	t	{OT}	0	22		2026-05-09 19:06:14.224769+00
12629	Emery	Jones	BAL	t	{OL}	51	22		2026-05-09 19:06:14.224769+00
6907	Nick	Harris		t	{OL}	61	26		2026-05-09 19:06:14.224769+00
5451	Curtis	Mikell		t	{DB}	33	26		2026-05-09 19:06:14.224769+00
2948	Brandon	Cottom		t	{RB}	42	29		2026-05-09 19:06:14.224769+00
4565	Kenneth	Olugbode		t	{LB}	49	26		2026-05-09 19:06:14.224769+00
5344	Cornell	Armstrong		t	{DB}	38	30		2026-05-09 19:06:14.224769+00
6564	Ethan	Greenidge		t	{OL}	71	26		2026-05-09 19:06:14.224769+00
12880	Silas	Bolden		t	{WR}	0	24		2026-05-09 19:06:14.224769+00
11910	Donovan	Manuel		t	{LB}	0	0		2026-05-09 19:06:14.224769+00
3027	Boobie	Dixon		f	{RB}	0	0		2026-05-09 19:06:14.224769+00
12628	Sai'vion	Jones	DEN	t	{DL}	95	22		2026-05-09 19:06:14.224769+00
4396	Drew	Morgan		t	{WR}	81	27		2026-05-09 19:06:14.224769+00
13133	Mason	Narcisse		t	{DL}	0	24		2026-05-09 19:06:14.224769+00
12277	John	Matocha		t	{QB}	0	0		2026-05-09 19:06:14.224769+00
7855	Blake	Haubeil		t	{K}	0	0		2026-05-09 19:06:14.224769+00
6252	Chris	Peace		t	{LB}	58	25		2026-05-09 19:06:14.224769+00
8029	Marvin	Wilson		t	{DL}	73	24		2026-05-09 19:06:14.224769+00
7421	Jonas	Griffith		t	{LB}	48	28		2026-05-09 19:06:14.224769+00
570	Seyi	Ajirotutu		f	{WR}	16	33		2026-05-09 19:06:14.224769+00
10211	Camerun	Peoples		t	{RB}	32	23		2026-05-09 19:06:14.224769+00
109	Danny	Lansanah		f	{LB}	51	35		2026-05-09 19:06:14.224769+00
13004	Willie	Lampkin	PHI	t	{OL}	61	24		2026-05-09 19:06:14.224769+00
8837	Marcel	Dabo		t	{DB}	42	25		2026-05-09 19:06:14.224769+00
2896	Keenan	Lambert		f	{DB}	38	28		2026-05-09 19:06:14.224769+00
3741	Shakiel	Randolph		f	{DB}	46	24		2026-05-09 19:06:14.224769+00
13574	Landon	Robinson	CIN	t	{DL}	96	23		2026-05-09 19:06:14.224769+00
1049	Ryan	Tannehill		t	{QB}	17	35		2026-05-09 19:06:14.224769+00
13460	Zion	Young	BAL	t	{DL}	9	22		2026-05-09 19:06:14.224769+00
7860	Osirus	Mitchell		t	{WR}	82	23		2026-05-09 19:06:14.224769+00
12911	Keivie	Rose	JAX	t	{DL}	97	25		2026-05-09 19:06:14.224769+00
6286	Tim	Harris		t	{DB}	29	27		2026-05-09 19:06:14.224769+00
4146	Dede	Westbrook		t	{WR}	80	29		2026-05-09 19:06:14.224769+00
4372	Jarveon	Williams		f	{RB}	39	27		2026-05-09 19:06:14.224769+00
11099	Kearis	Jackson		t	{WR}	5	25		2026-05-09 19:06:14.224769+00
8362	Leo	Chenal	WAS	t	{LB}	54	25		2026-05-09 19:06:14.224769+00
4052	Dan	Rooney		f	{}	0	0		2026-05-09 19:06:14.224769+00
12685	Bryce	Cabeldue	SEA	t	{OT}	77	24		2026-05-09 19:06:14.224769+00
6103	Kingsley	Keke		t	{DL}	96	25		2026-05-09 19:06:14.224769+00
7909	Nolan	Cooney		t	{P}	19	27		2026-05-09 19:06:14.224769+00
3121	Jon	Robinson		f	{}	0	0		2026-05-09 19:06:14.224769+00
7089	Michael	Divinity		t	{LB}	0	24		2026-05-09 19:06:14.224769+00
881	Ricky	Stanzi		f	{QB}	2	30		2026-05-09 19:06:14.224769+00
2871	Isaac	Fruechte		f	{WR}	15	30		2026-05-09 19:06:14.224769+00
966	Austin	Pettis		f	{WR}	18	29		2026-05-09 19:06:14.224769+00
2128	Travis	Swanson		f	{OL}	0	30		2026-05-09 19:06:14.224769+00
2679	Dean	Marlowe		t	{DB}	20	31		2026-05-09 19:06:14.224769+00
2659	Manny	Asprilla		t	{DB}	38	31		2026-05-09 19:06:14.224769+00
11913	Devron	Harper		t	{WR}	0	24		2026-05-09 19:06:14.224769+00
13005	Anthony	Torres		t	{TE}	0	26		2026-05-09 19:06:14.224769+00
11122	Andrew	Farmer	SF	t	{LB}	50	26		2026-05-09 19:06:14.224769+00
10943	Isaiah	McGuire	CLE	t	{DL}	57	24		2026-05-09 19:06:14.224769+00
3036	Matt	Lengel		t	{TE}	47	31		2026-05-09 19:06:14.224769+00
4193	Jordan	Morgan		t	{OL}	66	27		2026-05-09 19:06:14.224769+00
762	James	Starks		f	{RB}	44	34		2026-05-09 19:06:14.224769+00
7326	Breiden	Fehoko		t	{DL}	79	28		2026-05-09 19:06:14.224769+00
6353	Troy	Reeder		t	{LB}	51	31		2026-05-09 19:06:14.224769+00
3533	Terrell	Chestnut		t	{DB}	0	33		2026-05-09 19:06:14.224769+00
13105	Justin	Osborne		t	{OG}	0	0		2026-05-09 19:06:14.224769+00
3651	Geno	Matias-Smith		t	{DB}	0	30		2026-05-09 19:06:14.224769+00
7551	Deon	Jackson		t	{RB}	36	26	grey	2026-05-09 19:06:14.224769+00
11021	Desjuan	Johnson	LAR	t	{DL}	94	26		2026-05-09 19:06:14.224769+00
2470	Damian	Swann		f	{DB}	27	27		2026-05-09 19:06:14.224769+00
5652	Ian	Park		t	{OL}	66	28		2026-05-09 19:06:14.224769+00
2219	Patrick	Murray		f	{K}	0	30		2026-05-09 19:06:14.224769+00
7492	Josh	Norwood		t	{DB}	0	25		2026-05-09 19:06:14.224769+00
10874	Bryan	Bresee	NO	t	{DL}	90	24		2026-05-09 19:06:14.224769+00
13827	Tanner	Arkin	NE	t	{TE}	84	0		2026-05-09 19:06:14.224769+00
7477	Tyler	Clark		t	{DL}	62	24		2026-05-09 19:06:14.224769+00
12972	Roc	Taylor		t	{WR}	0	23		2026-05-09 19:06:14.224769+00
6828	AJ	Dillon	CAR	t	{RB}	28	28	green	2026-05-09 19:06:14.224769+00
2046	Chris	Davis		f	{DB}	43	29		2026-05-09 19:06:14.224769+00
4770	Duplicate	Player		f	{WR}	87	30		2026-05-09 19:06:14.224769+00
8078	Brontae	Harris		t	{DB}	0	25		2026-05-09 19:06:14.224769+00
2662	Cameron	Botticelli		t	{DL}	0	33		2026-05-09 19:06:14.224769+00
12068	Mason	Pline	NO	t	{TE}	85	26		2026-05-09 19:06:14.224769+00
2579	Mike	Hull		f	{LB}	45	30		2026-05-09 19:06:14.224769+00
1698	Jonas	Gray		f	{RB}	34	30		2026-05-09 19:06:14.224769+00
1347	Chris	Gragg		f	{TE}	87	30		2026-05-09 19:06:14.224769+00
3687	Ryan	Brown		t	{DL}	76	27		2026-05-09 19:06:14.224769+00
5146	Matt	Gono		t	{OL,OT}	73	26		2026-05-09 19:06:14.224769+00
3384	Demarcus	Ayers		f	{WR}	14	27		2026-05-09 19:06:14.224769+00
2163	Shamar	Stephen		t	{DL}	99	31		2026-05-09 19:06:14.224769+00
7973	Foster	Sarell	WAS	t	{OT}	79	27		2026-05-09 19:06:14.224769+00
8862	Josh	Valentine-Turner		t	{DB}	0	25		2026-05-09 19:06:14.224769+00
12633	Wyatt	Milum	JAX	t	{OL}	64	23		2026-05-09 19:06:14.224769+00
2493	Darius	Philon		t	{DL}	96	28		2026-05-09 19:06:14.224769+00
83	Tim	Hightower		f	{RB}	22	34		2026-05-09 19:06:14.224769+00
12101	Marcellus	Johnson	DAL	t	{OL}	79	26		2026-05-09 19:06:14.224769+00
5951	Isaiah	Johnson		t	{DB}	30	26		2026-05-09 19:06:14.224769+00
1433	Brandon	McManus		t	{K}	17	34		2026-05-09 19:06:14.224769+00
5849	Kyler	Murray	MIN	t	{QB}	1	28	blue	2026-05-09 19:06:14.224769+00
5606	Gaelin	Elmore		t	{DL}	0	26		2026-05-09 19:06:14.224769+00
6619	Kabion	Ento		t	{DB}	48	26		2026-05-09 19:06:14.224769+00
1951	C.J.	Fiedorowicz		f	{TE}	87	28		2026-05-09 19:06:14.224769+00
203	Jacoby	Jones		f	{WR}	13	36		2026-05-09 19:06:14.224769+00
265	DeAngelo	Hall		f	{DB}	23	36		2026-05-09 19:06:14.224769+00
8271	Derion	Kendrick	DAL	t	{DB}	15	25		2026-05-09 19:06:14.224769+00
11244	Kenneth	Odumegwu		t	{DL}	77	24		2026-05-09 19:06:14.224769+00
8607	Tre	Sterling		t	{DB}	0	24		2026-05-09 19:06:14.224769+00
5953	Demarcus	Christmas		t	{DL}	93	26		2026-05-09 19:06:14.224769+00
2880	Zach	Laskey		t	{RB}	45	29		2026-05-09 19:06:14.224769+00
5154	Trent	Sherfield	BUF	t	{WR}	81	30		2026-05-09 19:06:14.224769+00
8328	Nephi	Sewell	CHI	t	{LB}	45	27		2026-05-09 19:06:14.224769+00
2519	Neal	Sterling		f	{TE}	85	29		2026-05-09 19:06:14.224769+00
5755	Duplicate	Player		f	{TE}	89	24		2026-05-09 19:06:14.224769+00
6328	Kyron	Brown		t	{DB}	32	28		2026-05-09 19:06:14.224769+00
5002	Maurice	Hurst		t	{DL}	97	30		2026-05-09 19:06:14.224769+00
8907	Jack	Coco		t	{LS}	49	24		2026-05-09 19:06:14.224769+00
5908	Amani	Hooker	TEN	t	{DB}	37	27		2026-05-09 19:06:14.224769+00
7399	Bejour	Wilson		t	{DB}	22	24		2026-05-09 19:06:14.224769+00
926	Anthony	Walters		f	{DB}	37	28		2026-05-09 19:06:14.224769+00
12840	Eric	Rogers	LAC	t	{DB}	39	24		2026-05-09 19:06:14.224769+00
1309	Darrion	Weems		f	{OL}	77	32		2026-05-09 19:06:14.224769+00
5484	Filipo	Mokofisi		t	{DL}	0	26		2026-05-09 19:06:14.224769+00
12404	Colton	Theaker		t	{K}	0	0		2026-05-09 19:06:14.224769+00
11478	Gavin	Holmes		t	{WR}	84	24		2026-05-09 19:06:14.224769+00
7571	Rashod	Bateman	BAL	t	{WR}	7	26	blue	2026-05-09 19:06:14.224769+00
7759	Michal	Menet		t	{OL}	72	26		2026-05-09 19:06:14.224769+00
12802	Josh	Fuga		t	{DL}	69	25		2026-05-09 19:06:14.224769+00
8102	DeShon	Williams		t	{TE}	0	0		2026-05-09 19:06:14.224769+00
8385	George	Karlaftis	KC	t	{DL}	56	25		2026-05-09 19:06:14.224769+00
5573	Greer	Martini		t	{LB}	45	26		2026-05-09 19:06:14.224769+00
2989	Kitt	O'Brien		t	{OL}	77	31		2026-05-09 19:06:14.224769+00
3852	Jaydon	Mickens		t	{WR}	17	30		2026-05-09 19:06:14.224769+00
4035	Alvin	Kamara	NO	t	{RB}	41	30	blue	2026-05-09 19:06:14.224769+00
1837	Jimmy	Garoppolo		t	{QB}	11	34	green	2026-05-09 19:06:14.224769+00
13069	Kristian	Williams	DEN	t	{DL}	0	25		2026-05-09 19:06:14.224769+00
1119	Drew	Nowak		f	{OL}	68	30		2026-05-09 19:06:14.224769+00
1336	Matthew	Tucker		f	{RB}	36	27		2026-05-09 19:06:14.224769+00
2356	Nate	Orchard		t	{DL,LB}	50	29		2026-05-09 19:06:14.224769+00
11028	Spencer	Anderson	PIT	t	{OL}	74	25		2026-05-09 19:06:14.224769+00
6953	Qaadir	Sheppard		f	{LB}	0	0		2026-05-09 19:06:14.224769+00
1348	Dustin	Hopkins		t	{K}	7	34		2026-05-09 19:06:14.224769+00
11803	Dylan	McMahon	LAR	t	{OL}	63	25		2026-05-09 19:06:14.224769+00
1628	Joseph	Fauria		f	{TE}	81	30		2026-05-09 19:06:14.224769+00
4034	Christian	McCaffrey	SF	t	{RB}	23	29	orange	2026-05-09 19:06:14.224769+00
6046	Joe	Dineen		t	{LB}	53	25		2026-05-09 19:06:14.224769+00
2900	Terrence	Franks		t	{RB}	0	32		2026-05-09 19:06:14.224769+00
6059	Travis	Fulgham		t	{WR}	86	27		2026-05-09 19:06:14.224769+00
6992	Michael	Warren	DET	t	{RB}	0	23		2026-05-09 19:06:14.224769+00
7597	Kenny	Yeboah		t	{TE}	88	27		2026-05-09 19:06:14.224769+00
6618	Isaiah	Searight		t	{TE}	49	24		2026-05-09 19:06:14.224769+00
12230	Cam	Lampkin	LAR	t	{DB}	21	24		2026-05-09 19:06:14.224769+00
8432	Player	Invalid		f	{TE}	0	0		2026-05-09 19:06:14.224769+00
2125	Andrew	Peacock		f	{WR}	1	26		2026-05-09 19:06:14.224769+00
5911	Jalen	Hurd		t	{WR}	13	27		2026-05-09 19:06:14.224769+00
1505	Josh	Lenz		f	{WR}	19	28		2026-05-09 19:06:14.224769+00
6816	Cesar	Ruiz	NO	t	{OL}	51	26		2026-05-09 19:06:14.224769+00
189	Brandon	Flowers		f	{DB}	24	34		2026-05-09 19:06:14.224769+00
3366	Kelvin	Taylor		f	{RB}	38	28		2026-05-09 19:06:14.224769+00
247	Harry	Douglas		f	{WR}	83	36		2026-05-09 19:06:14.224769+00
10229	Rashee	Rice	KC	t	{WR}	4	26	orange	2026-05-09 19:06:14.224769+00
13090	Mapalo	Mwansa	CAR	t	{LB}	58	22		2026-05-09 19:06:14.224769+00
11349	Lonnie	Phelps		t	{DL}	63	23		2026-05-09 19:06:14.224769+00
10898	Tuli	Tuipulotu	LAC	t	{DL,LB}	45	23		2026-05-09 19:06:14.224769+00
5117	Jordan	Thomas		t	{TE}	46	28		2026-05-09 19:06:14.224769+00
7611	Rhamondre	Stevenson	NE	t	{RB}	38	28	purple	2026-05-09 19:06:14.224769+00
6871	Cameron	Dantzler		t	{DB}	47	26		2026-05-09 19:06:14.224769+00
4472	Cole	Gardner		t	{OL}	0	28		2026-05-09 19:06:14.224769+00
11201	Blake	Whiteheart	CLE	t	{TE}	86	26		2026-05-09 19:06:14.224769+00
6997	Shaq	Quarterman		t	{LB}	58	27		2026-05-09 19:06:14.224769+00
348	Shonn	Greene		f	{RB}	23	32		2026-05-09 19:06:14.224769+00
7175	Chris	Rowland		t	{WR}	0	24		2026-05-09 19:06:14.224769+00
12119	Charles	Turner		t	{OL}	0	23		2026-05-09 19:06:14.224769+00
1494	Damontre	Moore	CAR	t	{DL}	55	29		2026-05-09 19:06:14.224769+00
12940	Tre	Stewart		t	{RB}	0	23		2026-05-09 19:06:14.224769+00
8743	Andrzej	Hughes-Murray		t	{LB}	0	0		2026-05-09 19:06:14.224769+00
465	Brandon	Pettigrew		f	{TE}	87	35		2026-05-09 19:06:14.224769+00
4805	Pig	Howard		t	{WR}	17	28		2026-05-09 19:06:14.224769+00
11932	Mike	DiLiello		t	{QB}	0	0		2026-05-09 19:06:14.224769+00
6669	Nathan	Jacobson		t	{OL}	0	0		2026-05-09 19:06:14.224769+00
7434	Kemah	Siverand		t	{DB}	34	25		2026-05-09 19:06:14.224769+00
5215	Tray	Matthews		t	{DB}	34	27		2026-05-09 19:06:14.224769+00
4509	Chris	Casher		t	{LB}	48	28		2026-05-09 19:06:14.224769+00
3582	Chester	Rogers		t	{WR}	80	28		2026-05-09 19:06:14.224769+00
7094	Lirim	Hajrullahu		t	{K}	9	32		2026-05-09 19:06:14.224769+00
12392	Tre	Mosley		t	{WR}	0	23		2026-05-09 19:06:14.224769+00
630	Phillip	Adams		f	{DB}	20	32		2026-05-09 19:06:14.224769+00
5152	Mat	Boesen		t	{DL}	43	26		2026-05-09 19:06:14.224769+00
3628	David	Moala		t	{DL}	0	29		2026-05-09 19:06:14.224769+00
13688	Jordan	Crook	SEA	t	{LB}	0	0		2026-05-09 19:06:14.224769+00
5221	Mike	McCray		t	{LB}	0	27		2026-05-09 19:06:14.224769+00
3156	Joey	Bosa		t	{DL,LB}	97	30		2026-05-09 19:06:14.224769+00
3997	Leslie	Frazier		f	{}	0	0		2026-05-09 19:06:14.224769+00
8404	Ali	Fayad		t	{DL}	0	23		2026-05-09 19:06:14.224769+00
12483	Jack	Bech	LV	t	{WR}	18	23	blue	2026-05-09 19:06:14.224769+00
7657	Walker	Little	JAX	t	{OT}	72	27		2026-05-09 19:06:14.224769+00
3677	Cavellis	Luckett		t	{LB}	0	32		2026-05-09 19:06:14.224769+00
718	Junior	Galette		f	{LB}	58	33		2026-05-09 19:06:14.224769+00
8919	Ayo	Oyelola		t	{DB}	17	26		2026-05-09 19:06:14.224769+00
6957	James	Proche		t	{WR}	13	29		2026-05-09 19:06:14.224769+00
4008	Greg	Manusky		f	{}	0	0		2026-05-09 19:06:14.224769+00
3952	C	Palmer		f	{}	0	0		2026-05-09 19:06:14.224769+00
11582	Carson	Steele	PHI	t	{RB}	34	23	green	2026-05-09 19:06:14.224769+00
8641	De'Shaan	Dixon		t	{LB}	47	26		2026-05-09 19:06:14.224769+00
7002	Juwan	Johnson	NO	t	{TE}	83	29	purple	2026-05-09 19:06:14.224769+00
11336	Eku	Leota	ARI	t	{LB}	54	26		2026-05-09 19:06:14.224769+00
2304	Jerome	Cunningham		t	{TE}	83	30		2026-05-09 19:06:14.224769+00
4437	Connor	Harris		t	{RB}	59	28		2026-05-09 19:06:14.224769+00
819	Muhammad	Wilkerson		f	{DL}	0	32		2026-05-09 19:06:14.224769+00
6370	Damion	Jeanpiere		t	{WR}	83	25		2026-05-09 19:06:14.224769+00
7744	Antonio	Nunn		t	{WR}	0	25		2026-05-09 19:06:14.224769+00
13272	Carson	Beck	ARI	t	{QB}	19	23	blue	2026-05-09 19:06:14.224769+00
3863	Joe	Licata		f	{QB}	8	25		2026-05-09 19:06:14.224769+00
6886	Chase	Claypool		t	{WR}	14	26		2026-05-09 19:06:14.224769+00
6605	Cortrelle	Simpson		t	{WR}	14	25		2026-05-09 19:06:14.224769+00
3440	Josh	Woodrum		t	{QB}	0	29		2026-05-09 19:06:14.224769+00
7985	Pro	Wells		t	{TE}	88	0		2026-05-09 19:06:14.224769+00
MIN	Minnesota	Vikings	MIN	t	{DEF}	0	0		2026-05-09 19:06:14.224769+00
1630	Darius	Eubanks		f	{LB}	49	29		2026-05-09 19:06:14.224769+00
7306	Hakeem	Bailey		t	{DB}	0	24		2026-05-09 19:06:14.224769+00
5902	Penny	Hart		t	{WR}	19	27		2026-05-09 19:06:14.224769+00
1385	Troy	Stoudermire		f	{DB}	1	28		2026-05-09 19:06:14.224769+00
640	Anthony	McCoy		f	{TE}	85	32		2026-05-09 19:06:14.224769+00
13411	Zavion	Thomas	CHI	t	{WR}	81	22	green	2026-05-09 19:06:14.224769+00
2494	B.J.	Dubose		f	{DL}	90	29		2026-05-09 19:06:14.224769+00
2881	Tyler	Slavin		f	{WR}	13	26		2026-05-09 19:06:14.224769+00
12452	Ralph	Holley		t	{DL}	0	26		2026-05-09 19:06:14.224769+00
4421	Jacob	Hollister		t	{TE}	87	30		2026-05-09 19:06:14.224769+00
3274	Nick	Kwiatkoski		t	{LB}	53	30		2026-05-09 19:06:14.224769+00
4070	T.J.	Watt	PIT	t	{DL,LB}	90	31		2026-05-09 19:06:14.224769+00
13414	Kaelon	Black	SF	t	{RB}	26	24	blue	2026-05-09 19:06:14.224769+00
3446	Joel	Heath		t	{DL}	79	28		2026-05-09 19:06:14.224769+00
4043	Bruce	Allen		f	{}	0	0		2026-05-09 19:06:14.224769+00
4710	Gio	Pascascio		t	{WR}	12	27		2026-05-09 19:06:14.224769+00
4725	Phazahn	Odom		t	{TE}	87	27		2026-05-09 19:06:14.224769+00
1794	David	Fluellen		t	{RB}	32	29		2026-05-09 19:06:14.224769+00
2318	Andrus	Peat		t	{OG,OL}	71	32		2026-05-09 19:06:14.224769+00
1436	Justice	Cunningham		f	{TE}	48	29		2026-05-09 19:06:14.224769+00
7669	Paulson	Adebo	NYG	t	{DB}	21	26		2026-05-09 19:06:14.224769+00
11607	Hayden	Hatten		t	{WR}	0	24		2026-05-09 19:06:14.224769+00
11927	Doug	Nester	PIT	t	{OL}	72	25		2026-05-09 19:06:14.224769+00
11827	Jonah	Laulu	LV	t	{DL}	96	25		2026-05-09 19:06:14.224769+00
106	Jo-Lonn	Dunbar		f	{LB}	54	35		2026-05-09 19:06:14.224769+00
5549	Darrel	Williams		t	{RB}	34	28	grey	2026-05-09 19:06:14.224769+00
13717	Devin	Pringle	CHI	t	{DB}	0	0		2026-05-09 19:06:14.224769+00
